,0
181196,-182.0
181197,-198.0
181198,-207.0
181199,-211.0
181200,-193.0
181201,-163.0
181202,-151.0
181203,-151.0
181204,-143.0
181205,-123.0
181206,-118.0
181207,-109.0
181208,-93.0
181209,-69.0
181210,-47.0
181211,-35.0
181212,-32.0
181213,-31.0
181214,-25.0
181215,-23.0
181216,-22.0
181217,-15.0
181218,-6.0
181219,0.0
181220,-1.0
181221,0.0
181222,7.0
181223,9.0
181224,10.0
181225,6.0
181226,13.0
181227,11.0
181228,7.0
181229,9.0
181230,6.0
181231,9.0
181232,7.0
181233,7.0
181234,5.0
181235,8.0
181236,7.0
181237,7.0
181238,5.0
181239,6.0
181240,4.0
181241,1.0
181242,1.0
181243,2.0
181244,2.0
181245,1.0
181246,0.0
181247,0.0
181248,-2.0
181249,-7.0
181250,-8.0
181251,-7.0
181252,-9.0
181253,-6.0
181254,-8.0
181255,-11.0
181256,-11.0
181257,-11.0
181258,-11.0
181259,-10.0
181260,-12.0
181261,-7.0
181262,-4.0
181263,-3.0
181264,-4.0
181265,-6.0
181266,-5.0
181267,-12.0
181268,-19.0
181269,-25.0
181270,-27.0
181271,-30.0
181272,-36.0
181273,-39.0
181274,-46.0
181275,-47.0
181276,-54.0
181277,-56.0
181278,-55.0
181279,-58.0
181280,-56.0
181281,-55.0
181282,-60.0
181283,-60.0
181284,-61.0
181285,-60.0
181286,-63.0
181287,-63.0
181288,-59.0
181289,-63.0
181290,-62.0
181291,-62.0
181292,-61.0
181293,-63.0
181294,-59.0
181295,-53.0
181296,-56.0
181297,-57.0
181298,-56.0
181299,-58.0
181300,-61.0
181301,-59.0
181302,-58.0
181303,-59.0
181304,-58.0
181305,-58.0
181306,-56.0
181307,-57.0
181308,-57.0
181309,-55.0
181310,-55.0
181311,-52.0
181312,-44.0
181313,-12.0
181314,-20.0
181315,-57.0
181316,-135.0
181317,-201.0
181318,-232.0
181319,-251.0
181320,-254.0
181321,-237.0
181322,-208.0
181323,-190.0
181324,-180.0
181325,-172.0
181326,-155.0
181327,-132.0
181328,-121.0
181329,-101.0
181330,-78.0
181331,-54.0
181332,-42.0
181333,-31.0
181334,-29.0
181335,-23.0
181336,-20.0
181337,-18.0
181338,-10.0
181339,-8.0
181340,-7.0
181341,-3.0
181342,-4.0
181343,2.0
181344,8.0
181345,10.0
181346,13.0
181347,14.0
181348,15.0
181349,15.0
181350,17.0
181351,16.0
181352,15.0
181353,15.0
181354,11.0
181355,10.0
181356,6.0
181357,0.0
181358,-2.0
181359,-5.0
181360,-11.0
181361,-15.0
181362,-15.0
181363,-17.0
181364,-22.0
181365,-23.0
181366,-22.0
181367,-25.0
181368,-25.0
181369,-29.0
181370,-28.0
181371,-31.0
181372,-30.0
181373,-32.0
181374,-30.0
181375,-32.0
181376,-32.0
181377,-32.0
181378,-34.0
181379,-34.0
181380,-35.0
181381,-36.0
181382,-36.0
181383,-38.0
181384,-39.0
181385,-41.0
181386,-43.0
181387,-45.0
181388,-45.0
181389,-43.0
181390,-45.0
181391,-43.0
181392,-48.0
181393,-53.0
181394,-56.0
181395,-56.0
181396,-62.0
181397,-59.0
181398,-66.0
181399,-68.0
181400,-71.0
181401,-74.0
181402,-72.0
181403,-72.0
181404,-72.0
181405,-68.0
181406,-72.0
181407,-70.0
181408,-69.0
181409,-71.0
181410,-69.0
181411,-66.0
181412,-63.0
181413,-64.0
181414,-60.0
181415,-66.0
181416,-60.0
181417,-56.0
181418,-29.0
181419,-30.0
181420,-55.0
181421,-120.0
181422,-183.0
181423,-230.0
181424,-254.0
181425,-264.0
181426,-258.0
181427,-228.0
181428,-208.0
181429,-189.0
181430,-182.0
181431,-160.0
181432,-136.0
181433,-119.0
181434,-100.0
181435,-74.0
181436,-57.0
181437,-38.0
181438,-34.0
181439,-29.0
181440,-26.0
181441,-25.0
181442,-23.0
181443,-18.0
181444,-21.0
181445,-16.0
181446,-13.0
181447,-12.0
181448,-8.0
181449,-7.0
181450,-4.0
181451,-1.0
181452,1.0
181453,4.0
181454,4.0
181455,8.0
181456,11.0
181457,9.0
181458,10.0
181459,11.0
181460,13.0
181461,12.0
181462,12.0
181463,9.0
181464,9.0
181465,4.0
181466,0.0
181467,-1.0
181468,-6.0
181469,-10.0
181470,-15.0
181471,-16.0
181472,-16.0
181473,-17.0
181474,-21.0
181475,-22.0
181476,-29.0
181477,-29.0
181478,-31.0
181479,-38.0
181480,-35.0
181481,-33.0
181482,-32.0
181483,-35.0
181484,-38.0
181485,-36.0
181486,-41.0
181487,-42.0
181488,-44.0
181489,-47.0
181490,-48.0
181491,-53.0
181492,-52.0
181493,-51.0
181494,-53.0
181495,-54.0
181496,-53.0
181497,-45.0
181498,-16.0
181499,-7.0
181500,-38.0
181501,-101.0
181502,-168.0
181503,-214.0
181504,-236.0
181505,-249.0
181506,-255.0
181507,-237.0
181508,-218.0
181509,-202.0
181510,-187.0
181511,-171.0
181512,-145.0
181513,-125.0
181514,-106.0
181515,-83.0
181516,-62.0
181517,-44.0
181518,-32.0
181519,-19.0
181520,-10.0
181521,-10.0
181522,-2.0
181523,-2.0
181524,0.0
181525,2.0
181526,3.0
181527,4.0
181528,4.0
181529,7.0
181530,10.0
181531,11.0
181532,11.0
181533,11.0
181534,11.0
181535,15.0
181536,16.0
181537,14.0
181538,16.0
181539,13.0
181540,12.0
181541,11.0
181542,8.0
181543,10.0
181544,6.0
181545,2.0
181546,1.0
181547,-2.0
181548,-2.0
181549,-9.0
181550,-12.0
181551,-16.0
181552,-15.0
181553,-19.0
181554,-23.0
181555,-26.0
181556,-30.0
181557,-36.0
181558,-42.0
181559,-43.0
181560,-43.0
181561,-42.0
181562,-42.0
181563,-39.0
181564,-38.0
181565,-39.0
181566,-38.0
181567,-42.0
181568,-43.0
181569,-48.0
181570,-51.0
181571,-51.0
181572,-55.0
181573,-51.0
181574,-52.0
181575,-29.0
181576,0.0
181577,-19.0
181578,-73.0
181579,-154.0
181580,-212.0
181581,-237.0
181582,-249.0
181583,-251.0
181584,-235.0
181585,-216.0
181586,-197.0
181587,-181.0
181588,-169.0
181589,-147.0
181590,-124.0
181591,-106.0
181592,-87.0
181593,-64.0
181594,-44.0
181595,-33.0
181596,-27.0
181597,-27.0
181598,-23.0
181599,-20.0
181600,-17.0
181601,-8.0
181602,-7.0
181603,-2.0
181604,0.0
181605,4.0
181606,4.0
181607,9.0
181608,12.0
181609,13.0
181610,14.0
181611,13.0
181612,11.0
181613,10.0
181614,14.0
181615,10.0
181616,13.0
181617,9.0
181618,7.0
181619,7.0
181620,7.0
181621,4.0
181622,2.0
181623,2.0
181624,1.0
181625,-4.0
181626,-4.0
181627,-6.0
181628,-8.0
181629,-12.0
181630,-14.0
181631,-18.0
181632,-20.0
181633,-25.0
181634,-26.0
181635,-31.0
181636,-33.0
181637,-36.0
181638,-33.0
181639,-37.0
181640,-41.0
181641,-46.0
181642,-45.0
181643,-42.0
181644,-38.0
181645,-37.0
181646,-44.0
181647,-46.0
181648,-46.0
181649,-53.0
181650,-50.0
181651,-48.0
181652,-51.0
181653,-55.0
181654,-56.0
181655,-59.0
181656,-59.0
181657,-59.0
181658,-59.0
181659,-60.0
181660,-61.0
181661,-61.0
181662,-58.0
181663,-55.0
181664,-56.0
181665,-55.0
181666,-54.0
181667,-56.0
181668,-57.0
181669,-60.0
181670,-59.0
181671,-62.0
181672,-61.0
181673,-59.0
181674,-58.0
181675,-57.0
181676,-59.0
181677,-60.0
181678,-59.0
181679,-58.0
181680,-59.0
181681,-60.0
181682,-59.0
181683,-57.0
181684,-53.0
181685,-53.0
181686,-51.0
181687,-55.0
181688,-53.0
181689,-58.0
181690,-57.0
181691,-59.0
181692,-61.0
181693,-62.0
181694,-56.0
181695,-59.0
181696,-62.0
181697,-62.0
181698,-63.0
181699,-65.0
181700,-62.0
181701,-62.0
181702,-61.0
181703,-63.0
181704,-62.0
181705,-62.0
181706,-62.0
181707,-59.0
181708,-59.0
181709,-60.0
181710,-57.0
181711,-43.0
181712,-21.0
181713,-35.0
181714,-87.0
181715,-165.0
181716,-215.0
181717,-234.0
181718,-234.0
181719,-229.0
181720,-201.0
181721,-177.0
181722,-163.0
181723,-159.0
181724,-147.0
181725,-126.0
181726,-115.0
181727,-104.0
181728,-85.0
181729,-62.0
181730,-45.0
181731,-39.0
181732,-32.0
181733,-28.0
181734,-24.0
181735,-21.0
181736,-16.0
181737,-15.0
181738,-13.0
181739,-12.0
181740,-8.0
181741,-6.0
181742,-4.0
181743,-6.0
181744,-1.0
181745,-1.0
181746,1.0
181747,0.0
181748,3.0
181749,0.0
181750,5.0
181751,0.0
181752,5.0
181753,6.0
181754,7.0
181755,10.0
181756,13.0
181757,13.0
181758,14.0
181759,10.0
181760,147.0
181761,142.0
181762,140.0
181763,143.0
181764,148.0
181765,144.0
181766,140.0
181767,131.0
181768,127.0
181769,122.0
181770,109.0
181771,93.0
181772,79.0
181773,73.0
181774,61.0
181775,65.0
181776,57.0
181777,54.0
181778,61.0
181779,54.0
181780,58.0
181781,59.0
181782,54.0
181783,55.0
181784,58.0
181785,58.0
181786,56.0
181787,56.0
181788,56.0
181789,57.0
181790,60.0
181791,70.0
181792,71.0
181793,79.0
181794,81.0
181795,70.0
181796,52.0
181797,48.0
181798,47.0
181799,43.0
181800,41.0
181801,33.0
181802,28.0
181803,25.0
181804,24.0
181805,28.0
181806,21.0
181807,21.0
181808,20.0
181809,24.0
181810,15.0
181811,13.0
181812,12.0
181813,15.0
181814,-6.0
181815,-228.0
181816,-467.0
181817,-522.0
181818,-503.0
181819,-414.0
181820,-210.0
181821,-35.0
181822,69.0
181823,84.0
181824,88.0
181825,93.0
181826,101.0
181827,106.0
181828,111.0
181829,109.0
181830,114.0
181831,121.0
181832,123.0
181833,130.0
181834,132.0
181835,138.0
181836,143.0
181837,141.0
181838,141.0
181839,145.0
181840,146.0
181841,147.0
181842,144.0
181843,139.0
181844,139.0
181845,143.0
181846,126.0
181847,103.0
181848,98.0
181849,85.0
181850,70.0
181851,51.0
181852,38.0
181853,31.0
181854,31.0
181855,32.0
181856,31.0
181857,27.0
181858,22.0
181859,24.0
181860,27.0
181861,26.0
181862,20.0
181863,22.0
181864,14.0
181865,30.0
181866,-65.0
181867,-321.0
181868,-510.0
181869,-549.0
181870,-495.0
181871,-275.0
181872,-82.0
181873,41.0
181874,76.0
181875,92.0
181876,105.0
181877,114.0
181878,124.0
181879,134.0
181880,133.0
181881,134.0
181882,132.0
181883,126.0
181884,115.0
181885,105.0
181886,109.0
181887,114.0
181888,114.0
181889,111.0
181890,103.0
181891,99.0
181892,88.0
181893,86.0
181894,75.0
181895,63.0
181896,53.0
181897,47.0
181898,48.0
181899,44.0
181900,44.0
181901,44.0
181902,52.0
181903,54.0
181904,56.0
181905,53.0
181906,56.0
181907,57.0
181908,58.0
181909,54.0
181910,7.0
181911,-276.0
181912,-508.0
181913,-564.0
181914,-554.0
181915,-400.0
181916,-163.0
181917,17.0
181918,74.0
181919,83.0
181920,91.0
181921,100.0
181922,109.0
181923,115.0
181924,116.0
181925,124.0
181926,132.0
181927,141.0
181928,143.0
181929,144.0
181930,151.0
181931,159.0
181932,165.0
181933,160.0
181934,152.0
181935,150.0
181936,143.0
181937,129.0
181938,111.0
181939,97.0
181940,81.0
181941,67.0
181942,57.0
181943,46.0
181944,40.0
181945,36.0
181946,35.0
181947,34.0
181948,35.0
181949,36.0
181950,41.0
181951,46.0
181952,46.0
181953,47.0
181954,44.0
181955,51.0
181956,39.0
181957,22.0
181958,23.0
181959,35.0
181960,29.0
181961,24.0
181962,32.0
181963,37.0
181964,-146.0
181965,-418.0
181966,-530.0
181967,-518.0
181968,-396.0
181969,-176.0
181970,-16.0
181971,79.0
181972,88.0
181973,102.0
181974,115.0
181975,126.0
181976,131.0
181977,134.0
181978,135.0
181979,140.0
181980,140.0
181981,144.0
181982,146.0
181983,151.0
181984,158.0
181985,164.0
181986,169.0
181987,181.0
181988,183.0
181989,180.0
181990,176.0
181991,172.0
181992,152.0
181993,134.0
181994,120.0
181995,106.0
181996,92.0
181997,75.0
181998,70.0
181999,64.0
182000,66.0
182001,59.0
182002,56.0
182003,56.0
182004,50.0
182005,50.0
182006,49.0
182007,41.0
182008,42.0
182009,38.0
182010,40.0
182011,43.0
182012,43.0
182013,41.0
182014,38.0
182015,41.0
182016,36.0
182017,33.0
182018,38.0
182019,44.0
182020,39.0
182021,40.0
182022,43.0
182023,44.0
182024,45.0
182025,49.0
182026,51.0
182027,43.0
182028,38.0
182029,37.0
182030,31.0
182031,37.0
182032,-27.0
182033,-289.0
182034,-461.0
182035,-498.0
182036,-448.0
182037,-288.0
182038,-100.0
182039,28.0
182040,80.0
182041,89.0
182042,102.0
182043,118.0
182044,120.0
182045,126.0
182046,129.0
182047,137.0
182048,141.0
182049,137.0
182050,143.0
182051,146.0
182052,149.0
182053,147.0
182054,144.0
182055,152.0
182056,154.0
182057,149.0
182058,144.0
182059,140.0
182060,134.0
182061,118.0
182062,103.0
182063,87.0
182064,75.0
182065,68.0
182066,66.0
182067,64.0
182068,62.0
182069,67.0
182070,70.0
182071,74.0
182072,66.0
182073,63.0
182074,55.0
182075,50.0
182076,48.0
182077,37.0
182078,39.0
182079,42.0
182080,37.0
182081,32.0
182082,27.0
182083,28.0
182084,31.0
182085,33.0
182086,33.0
182087,31.0
182088,33.0
182089,40.0
182090,43.0
182091,45.0
182092,50.0
182093,47.0
182094,45.0
182095,36.0
182096,41.0
182097,37.0
182098,44.0
182099,45.0
182100,36.0
182101,-142.0
182102,-393.0
182103,-498.0
182104,-495.0
182105,-387.0
182106,-183.0
182107,-29.0
182108,71.0
182109,93.0
182110,96.0
182111,112.0
182112,123.0
182113,126.0
182114,130.0
182115,133.0
182116,137.0
182117,141.0
182118,143.0
182119,147.0
182120,150.0
182121,158.0
182122,156.0
182123,153.0
182124,158.0
182125,162.0
182126,164.0
182127,149.0
182128,135.0
182129,124.0
182130,118.0
182131,108.0
182132,90.0
182133,83.0
182134,80.0
182135,79.0
182136,72.0
182137,74.0
182138,63.0
182139,56.0
182140,56.0
182141,48.0
182142,51.0
182143,50.0
182144,45.0
182145,43.0
182146,35.0
182147,34.0
182148,30.0
182149,36.0
182150,38.0
182151,31.0
182152,25.0
182153,19.0
182154,21.0
182155,18.0
182156,22.0
182157,30.0
182158,34.0
182159,34.0
182160,33.0
182161,33.0
182162,40.0
182163,41.0
182164,34.0
182165,33.0
182166,34.0
182167,39.0
182168,-30.0
182169,-319.0
182170,-500.0
182171,-534.0
182172,-500.0
182173,-331.0
182174,-130.0
182175,26.0
182176,75.0
182177,83.0
182178,84.0
182179,90.0
182180,93.0
182181,103.0
182182,117.0
182183,120.0
182184,122.0
182185,130.0
182186,134.0
182187,142.0
182188,150.0
182189,152.0
182190,161.0
182191,170.0
182192,168.0
182193,165.0
182194,161.0
182195,159.0
182196,151.0
182197,143.0
182198,131.0
182199,112.0
182200,96.0
182201,83.0
182202,68.0
182203,62.0
182204,58.0
182205,56.0
182206,52.0
182207,46.0
182208,44.0
182209,43.0
182210,47.0
182211,40.0
182212,38.0
182213,35.0
182214,36.0
182215,33.0
182216,29.0
182217,29.0
182218,27.0
182219,25.0
182220,27.0
182221,24.0
182222,18.0
182223,15.0
182224,13.0
182225,12.0
182226,4.0
182227,4.0
182228,13.0
182229,19.0
182230,21.0
182231,10.0
182232,16.0
182233,17.0
182234,26.0
182235,29.0
182236,52.0
182237,69.0
182238,37.0
182239,15.0
182240,7.0
182241,11.0
182242,17.0
182243,23.0
182244,25.0
182245,19.0
182246,-159.0
182247,-409.0
182248,-509.0
182249,-495.0
182250,-378.0
182251,-171.0
182252,-18.0
182253,95.0
182254,122.0
182255,104.0
182256,107.0
182257,112.0
182258,93.0
182259,81.0
182260,92.0
182261,108.0
182262,113.0
182263,114.0
182264,121.0
182265,162.0
182266,193.0
182267,219.0
182268,180.0
182269,134.0
182270,109.0
182271,116.0
182272,127.0
182273,136.0
182274,141.0
182275,139.0
182276,129.0
182277,121.0
182278,102.0
182279,100.0
182280,105.0
182281,110.0
182282,84.0
182283,59.0
182284,62.0
182285,78.0
182286,62.0
182287,46.0
182288,43.0
182289,67.0
182290,60.0
182291,13.0
182292,14.0
182293,23.0
182294,32.0
182295,42.0
182296,39.0
182297,25.0
182298,43.0
182299,42.0
182300,63.0
182301,74.0
182302,49.0
182303,13.0
182304,16.0
182305,25.0
182306,26.0
182307,33.0
182308,37.0
182309,37.0
182310,57.0
182311,46.0
182312,21.0
182313,14.0
182314,-193.0
182315,-427.0
182316,-498.0
182317,-462.0
182318,-301.0
182319,-145.0
182320,-21.0
182321,62.0
182322,73.0
182323,84.0
182324,98.0
182325,124.0
182326,154.0
182327,170.0
182328,119.0
182329,33.0
182330,62.0
182331,76.0
182332,93.0
182333,106.0
182334,120.0
182335,121.0
182336,123.0
182337,128.0
182338,139.0
182339,103.0
182340,125.0
182341,98.0
182342,85.0
182343,112.0
182344,90.0
182345,27.0
182346,11.0
182347,25.0
182348,32.0
182349,33.0
182350,31.0
182351,37.0
182352,55.0
182353,23.0
182354,26.0
182355,62.0
182356,117.0
182357,18.0
182358,-36.0
182359,0.0
182360,-8.0
182361,-8.0
182362,0.0
182363,6.0
182364,29.0
182365,22.0
182366,-20.0
182367,-2.0
182368,16.0
182369,14.0
182370,14.0
182371,13.0
182372,43.0
182373,0.0
182374,-50.0
182375,-49.0
182376,-24.0
182377,-15.0
182378,-14.0
182379,-14.0
182380,-7.0
182381,13.0
182382,-110.0
182383,-366.0
182384,-511.0
182385,-498.0
182386,-427.0
182387,-334.0
182388,-167.0
182389,-51.0
182390,-27.0
182391,7.0
182392,37.0
182393,52.0
182394,55.0
182395,63.0
182396,79.0
182397,90.0
182398,115.0
182399,125.0
182400,126.0
182401,77.0
182402,105.0
182403,50.0
182404,71.0
182405,90.0
182406,106.0
182407,119.0
182408,116.0
182409,106.0
182410,122.0
182411,118.0
182412,118.0
182413,40.0
182414,27.0
182415,14.0
182416,11.0
182417,30.0
182418,32.0
182419,14.0
182420,27.0
182421,19.0
182422,33.0
182423,31.0
182424,31.0
182425,19.0
182426,-26.0
182427,-23.0
182428,3.0
182429,21.0
182430,5.0
182431,2.0
182432,-8.0
182433,2.0
182434,0.0
182435,-29.0
182436,-44.0
182437,-26.0
182438,-98.0
182439,-379.0
182440,-505.0
182441,-517.0
182442,-471.0
182443,-295.0
182444,-139.0
182445,7.0
182446,49.0
182447,36.0
182448,41.0
182449,58.0
182450,81.0
182451,102.0
182452,82.0
182453,51.0
182454,65.0
182455,40.0
182456,23.0
182457,42.0
182458,59.0
182459,65.0
182460,66.0
182461,66.0
182462,87.0
182463,74.0
182464,43.0
182465,27.0
182466,31.0
182467,24.0
182468,14.0
182469,21.0
182470,21.0
182471,19.0
182472,18.0
182473,15.0
182474,21.0
182475,22.0
182476,20.0
182477,7.0
182478,3.0
182479,6.0
182480,-3.0
182481,-12.0
182482,-18.0
182483,-22.0
182484,-20.0
182485,-35.0
182486,-24.0
182487,-21.0
182488,-12.0
182489,-23.0
182490,-15.0
182491,-26.0
182492,-23.0
182493,-21.0
182494,-16.0
182495,-19.0
182496,-15.0
182497,-18.0
182498,-15.0
182499,-20.0
182500,-14.0
182501,-26.0
182502,-31.0
182503,-29.0
182504,-28.0
182505,-38.0
182506,-57.0
182507,-65.0
182508,-44.0
182509,-46.0
182510,-49.0
182511,-49.0
182512,-43.0
182513,-42.0
182514,-28.0
182515,-143.0
182516,-361.0
182517,-490.0
182518,-504.0
182519,-444.0
182520,-258.0
182521,-103.0
182522,7.0
182523,35.0
182524,38.0
182525,53.0
182526,49.0
182527,49.0
182528,52.0
182529,45.0
182530,29.0
182531,25.0
182532,24.0
182533,44.0
182534,43.0
182535,53.0
182536,64.0
182537,64.0
182538,72.0
182539,87.0
182540,87.0
182541,72.0
182542,78.0
182543,74.0
182544,64.0
182545,52.0
182546,38.0
182547,35.0
182548,11.0
182549,0.0
182550,1.0
182551,0.0
182552,-6.0
182553,-13.0
182554,-6.0
182555,1.0
182556,-14.0
182557,-30.0
182558,-33.0
182559,-26.0
182560,-32.0
182561,-28.0
182562,-24.0
182563,-26.0
182564,-16.0
182565,-22.0
182566,-16.0
182567,-32.0
182568,-26.0
182569,-29.0
182570,-31.0
182571,-18.0
182572,-26.0
182573,-39.0
182574,-29.0
182575,-26.0
182576,-19.0
182577,-29.0
182578,-22.0
182579,-26.0
182580,-24.0
182581,-28.0
182582,-30.0
182583,-29.0
182584,-57.0
182585,-276.0
182586,-434.0
182587,-456.0
182588,-397.0
182589,-304.0
182590,-140.0
182591,-24.0
182592,14.0
182593,10.0
182594,5.0
182595,11.0
182596,17.0
182597,27.0
182598,23.0
182599,28.0
182600,35.0
182601,49.0
182602,49.0
182603,59.0
182604,70.0
182605,65.0
182606,64.0
182607,77.0
182608,60.0
182609,58.0
182610,53.0
182611,53.0
182612,31.0
182613,14.0
182614,12.0
182615,8.0
182616,-6.0
182617,-10.0
182618,-12.0
182619,-15.0
182620,-17.0
182621,-19.0
182622,-24.0
182623,-29.0
182624,-25.0
182625,-26.0
182626,-18.0
182627,-8.0
182628,-9.0
182629,-6.0
182630,-7.0
182631,-15.0
182632,-9.0
182633,-16.0
182634,-3.0
182635,-195.0
182636,-426.0
182637,-491.0
182638,-486.0
182639,-442.0
182640,-262.0
182641,-81.0
182642,12.0
182643,18.0
182644,21.0
182645,20.0
182646,19.0
182647,20.0
182648,31.0
182649,31.0
182650,19.0
182651,31.0
182652,38.0
182653,50.0
182654,55.0
182655,57.0
182656,73.0
182657,66.0
182658,54.0
182659,52.0
182660,45.0
182661,34.0
182662,37.0
182663,11.0
182664,6.0
182665,-3.0
182666,0.0
182667,-4.0
182668,-8.0
182669,-5.0
182670,0.0
182671,-3.0
182672,-9.0
182673,-17.0
182674,-7.0
182675,-14.0
182676,-3.0
182677,-13.0
182678,-11.0
182679,0.0
182680,-6.0
182681,-6.0
182682,-13.0
182683,-24.0
182684,0.0
182685,-13.0
182686,-23.0
182687,-25.0
182688,-26.0
182689,-21.0
182690,-25.0
182691,-29.0
182692,-37.0
182693,-27.0
182694,-29.0
182695,-35.0
182696,-35.0
182697,-39.0
182698,-36.0
182699,-97.0
182700,-363.0
182701,-483.0
182702,-471.0
182703,-479.0
182704,-330.0
182705,-123.0
182706,13.0
182707,48.0
182708,38.0
182709,47.0
182710,50.0
182711,45.0
182712,47.0
182713,49.0
182714,55.0
182715,56.0
182716,53.0
182717,60.0
182718,63.0
182719,69.0
182720,74.0
182721,71.0
182722,76.0
182723,90.0
182724,100.0
182725,108.0
182726,110.0
182727,115.0
182728,105.0
182729,101.0
182730,91.0
182731,71.0
182732,60.0
182733,59.0
182734,52.0
182735,40.0
182736,27.0
182737,24.0
182738,12.0
182739,4.0
182740,2.0
182741,-3.0
182742,-1.0
182743,-7.0
182744,-8.0
182745,-14.0
182746,-21.0
182747,-10.0
182748,-7.0
182749,-4.0
182750,-6.0
182751,1.0
182752,11.0
182753,9.0
182754,9.0
182755,17.0
182756,15.0
182757,9.0
182758,7.0
182759,5.0
182760,1.0
182761,8.0
182762,5.0
182763,0.0
182764,0.0
182765,2.0
182766,-7.0
182767,-11.0
182768,-66.0
182769,-319.0
182770,-480.0
182771,-501.0
182772,-483.0
182773,-359.0
182774,-158.0
182775,-24.0
182776,46.0
182777,61.0
182778,64.0
182779,60.0
182780,69.0
182781,67.0
182782,67.0
182783,76.0
182784,77.0
182785,71.0
182786,87.0
182787,90.0
182788,89.0
182789,100.0
182790,107.0
182791,102.0
182792,102.0
182793,110.0
182794,101.0
182795,104.0
182796,113.0
182797,114.0
182798,95.0
182799,84.0
182800,78.0
182801,70.0
182802,60.0
182803,66.0
182804,58.0
182805,54.0
182806,46.0
182807,38.0
182808,41.0
182809,46.0
182810,41.0
182811,37.0
182812,29.0
182813,24.0
182814,22.0
182815,24.0
182816,18.0
182817,7.0
182818,1.0
182819,3.0
182820,12.0
182821,24.0
182822,16.0
182823,7.0
182824,25.0
182825,18.0
182826,21.0
182827,-25.0
182828,-218.0
182829,-390.0
182830,-408.0
182831,-376.0
182832,-205.0
182833,-74.0
182834,16.0
182835,65.0
182836,58.0
182837,58.0
182838,66.0
182839,70.0
182840,63.0
182841,63.0
182842,64.0
182843,71.0
182844,83.0
182845,99.0
182846,96.0
182847,97.0
182848,116.0
182849,120.0
182850,116.0
182851,102.0
182852,111.0
182853,98.0
182854,94.0
182855,96.0
182856,84.0
182857,71.0
182858,59.0
182859,53.0
182860,45.0
182861,39.0
182862,42.0
182863,39.0
182864,41.0
182865,32.0
182866,26.0
182867,23.0
182868,39.0
182869,48.0
182870,43.0
182871,36.0
182872,35.0
182873,41.0
182874,38.0
182875,35.0
182876,27.0
182877,25.0
182878,21.0
182879,20.0
182880,22.0
182881,20.0
182882,15.0
182883,22.0
182884,23.0
182885,17.0
182886,18.0
182887,22.0
182888,17.0
182889,4.0
182890,4.0
182891,10.0
182892,25.0
182893,-125.0
182894,-336.0
182895,-387.0
182896,-361.0
182897,-259.0
182898,-103.0
182899,-18.0
182900,59.0
182901,78.0
182902,90.0
182903,82.0
182904,86.0
182905,78.0
182906,84.0
182907,90.0
182908,90.0
182909,78.0
182910,91.0
182911,94.0
182912,86.0
182913,93.0
182914,95.0
182915,93.0
182916,106.0
182917,114.0
182918,122.0
182919,125.0
182920,121.0
182921,126.0
182922,115.0
182923,93.0
182924,76.0
182925,73.0
182926,70.0
182927,54.0
182928,54.0
182929,46.0
182930,42.0
182931,51.0
182932,44.0
182933,36.0
182934,41.0
182935,34.0
182936,38.0
182937,32.0
182938,32.0
182939,29.0
182940,32.0
182941,42.0
182942,46.0
182943,50.0
182944,45.0
182945,51.0
182946,55.0
182947,63.0
182948,57.0
182949,50.0
182950,44.0
182951,53.0
182952,46.0
182953,45.0
182954,43.0
182955,36.0
182956,30.0
182957,18.0
182958,19.0
182959,21.0
182960,25.0
182961,0.0
182962,-214.0
182963,-378.0
182964,-407.0
182965,-399.0
182966,-297.0
182967,-120.0
182968,17.0
182969,87.0
182970,108.0
182971,112.0
182972,116.0
182973,117.0
182974,122.0
182975,124.0
182976,120.0
182977,122.0
182978,115.0
182979,113.0
182980,121.0
182981,121.0
182982,113.0
182983,121.0
182984,115.0
182985,111.0
182986,106.0
182987,107.0
182988,104.0
182989,104.0
182990,114.0
182991,110.0
182992,102.0
182993,98.0
182994,99.0
182995,97.0
182996,91.0
182997,86.0
182998,95.0
182999,89.0
183000,87.0
183001,73.0
183002,63.0
183003,73.0
183004,68.0
183005,58.0
183006,49.0
183007,40.0
183008,39.0
183009,36.0
183010,32.0
183011,26.0
183012,24.0
183013,27.0
183014,39.0
183015,40.0
183016,44.0
183017,43.0
183018,55.0
183019,54.0
183020,47.0
183021,49.0
183022,51.0
183023,48.0
183024,53.0
183025,52.0
183026,54.0
183027,48.0
183028,59.0
183029,-30.0
183030,-233.0
183031,-356.0
183032,-386.0
183033,-370.0
183034,-226.0
183035,-81.0
183036,13.0
183037,52.0
183038,64.0
183039,74.0
183040,-2.0
183041,2.0
183042,3.0
183043,-3.0
183044,12.0
183045,18.0
183046,17.0
183047,-3.0
183048,-7.0
183049,-16.0
183050,-15.0
183051,-24.0
183052,-7.0
183053,-11.0
183054,-8.0
183055,-16.0
183056,-2.0
183057,40.0
183058,128.0
183059,219.0
183060,293.0
183061,222.0
183062,156.0
183063,107.0
183064,32.0
183065,-16.0
183066,-30.0
183067,-32.0
183068,-38.0
183069,-36.0
183070,-37.0
183071,-37.0
183072,-37.0
183073,-35.0
183074,-36.0
183075,-31.0
183076,-37.0
183077,-35.0
183078,-35.0
183079,-35.0
183080,-36.0
183081,-26.0
183082,-30.0
183083,-28.0
183084,-26.0
